Order_ID,Order_Date,Ship_Date,Region,Segment,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2022-00205,2023-08-27,2023-08-31,East,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,1322.78,3,0.05,220.51
ORD-2022-00206,2022-11-19,2022-11-23,North,Consumer,Technology,Phones,Redmi Note 12,16197.96,7,0.1,1568.26
ORD-2022-00207,2022-07-23,2022-07-26,South,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,5987.25,3,0.0,502.12
ORD-2022-00208,2022-01-01,2022-01-09,North,Consumer,Technology,Phones,Samsung Galaxy A34,67796.98,1,0.15,-14625.97
ORD-2022-00209,2022-12-24,2022-12-28,South,Consumer,Furniture,Storage,File Cabinet 4-Drawer,1298.35,2,0.2,-574.04
ORD-2022-00210,2022-12-24,2022-12-29,North,Consumer,Office Supplies,Labels,Color Dot Labels,1195.92,2,0.05,269.73
ORD-2022-00211,2022-11-17,2022-11-19,East,Home Office,Technology,Phones,Redmi Note 12,168784.09,5,0.2,-20610.57
ORD-2022-00212,2023-07-20,2023-07-25,East,Consumer,Office Supplies,Paper,Photo Glossy Paper,2564.91,4,0.0,840.09
ORD-2022-00213,2022-10-17,2022-10-20,West,Home Office,Office Supplies,Binders,Premium Binder A4,452.36,9,0.0,122.54
ORD-2022-00214,2023-01-25,2023-01-31,West,Consumer,Furniture,Storage,Wardrobe 3-Door,83931.58,9,0.15,-11134.32
ORD-2022-00215,2022-06-26,2022-07-03,South,Corporate,Technology,Phones,Samsung Galaxy A34,279370.5,7,0.1,-26223.08
ORD-2022-00216,2022-01-13,2022-01-19,West,Home Office,Technology,Phones,Redmi Note 12,219651.61,9,0.0,20429.85
ORD-2022-00217,2023-06-24,2023-07-03,South,Consumer,Office Supplies,Paper,Photo Glossy Paper,2313.41,3,0.05,377.58
ORD-2022-00218,2022-11-25,2022-12-02,South,Corporate,Technology,Phones,Samsung Galaxy A34,342537.78,7,0.05,61913.45
ORD-2022-00219,2022-05-29,2022-06-03,East,Consumer,Furniture,Storage,File Cabinet 4-Drawer,50514.7,3,0.15,-13782.73
ORD-2022-00220,2022-04-12,2022-04-21,West,Home Office,Office Supplies,Paper,Photo Glossy Paper,3033.26,3,0.05,-82.29
ORD-2022-00221,2022-07-07,2022-07-10,East,Consumer,Furniture,Storage,Wardrobe 3-Door,13271.75,1,0.0,3821.5
ORD-2022-00222,2022-05-14,2022-05-22,North,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,63198.39,7,0.0,16086.76
ORD-2022-00223,2023-04-02,2023-04-11,West,Consumer,Technology,Phones,Samsung Galaxy A34,77186.16,6,0.25,-23899.66
ORD-2022-00224,2022-08-06,2022-08-11,West,Corporate,Technology,Phones,OnePlus Nord CE 3,178571.49,6,0.05,20437.96
ORD-2022-00225,2022-09-24,2022-09-30,West,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,723.12,1,0.05,139.03
ORD-2022-00226,2022-01-05,2022-01-10,East,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,1277.48,2,0.2,-187.09
ORD-2022-00227,2023-03-22,2023-03-25,South,Corporate,Furniture,Tables,Coffee Table Glass,13682.61,3,0.0,4211.31
ORD-2022-00228,2023-06-07,2023-06-15,North,Consumer,Technology,Printers,Epson L3252,457347.57,8,0.3,-237415.31
ORD-2022-00229,2022-06-03,2022-06-10,North,Corporate,Technology,Accessories,Wireless Mouse Combo,112212.49,2,0.1,-10332.41
ORD-2022-00230,2023-05-10,2023-05-17,East,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,10305.92,6,0.1,-525.73
ORD-2022-00231,2023-12-29,2024-01-01,South,Consumer,Technology,Printers,Epson L3252,208519.2,6,0.0,
ORD-2022-00232,2023-10-29,2023-11-01,West,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,16068.37,1,0.0,3213.33
ORD-2022-00233,2023-11-16,2023-11-21,South,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,3618.72,2,0.0,1110.04
ORD-2022-00234,2022-07-12,2022-07-14,North,Consumer,Office Supplies,Binders,Premium Binder A4,4736.65,4,0.05,893.72
ORD-2022-00235,2022-10-30,2022-11-07,West,Corporate,Technology,Phones,OnePlus Nord CE 3,263977.35,4,0.25,-88947.71
ORD-2022-00236,2023-07-12,2023-07-17,East,Corporate,Office Supplies,Paper,Carbon Paper,3115.48,3,0.1,-262.79
ORD-2022-00237,2022-01-04,2022-01-08,South,Corporate,Office Supplies,Binders,Presentation Binder,4070.28,5,0.05,-22.81
ORD-2022-00238,2023-11-11,2023-11-19,North,Corporate,Furniture,Storage,Wardrobe 3-Door,5314.72,3,0.05,780.07
ORD-2022-00239,2022-11-02,2022-11-09,South,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,6960.01,9,0.2,-934.81
ORD-2022-00240,2022-09-29,2022-10-03,South,Consumer,Technology,Printers,Epson L3252,125252.06,2,0.15,-26141.55
ORD-2022-00241,2022-06-02,2022-06-06,East,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,42445.68,9,0.05,1964.61
ORD-2022-00242,2023-02-11,2023-02-14,East,Corporate,Technology,Phones,OnePlus Nord CE 3,146367.5,9,0.05,26884.39
ORD-2022-00243,2022-06-24,2022-06-30,West,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,6332.4,4,0.0,1941.07
ORD-2022-00244,2022-09-27,2022-09-30,South,Consumer,Furniture,Tables,Dining Table Oak,53405.2,3,0.1,-3148.47
ORD-2022-00245,2022-08-28,2022-09-06,East,Consumer,Technology,Printers,Epson L3252,119304.34,9,0.05,15137.18
ORD-2022-00246,2023-01-10,2023-01-14,West,Corporate,Technology,Accessories,USB Hub 7-Port,216729.51,4,,35290.0
ORD-2022-00247,2022-04-07,2022-04-13,East,Home Office,Office Supplies,Paper,Carbon Paper,607.23,1,0.0,57.86
ORD-2022-00248,2022-05-21,2022-05-26,East,Consumer,Office Supplies,Paper,Carbon Paper,4743.82,3,,1585.12
ORD-2022-00249,2023-07-28,2023-08-03,West,Consumer,Furniture,Chairs,Ergonomic Office Chair,167203.64,9,0.05,15472.13
ORD-2022-00250,2022-12-11,2022-12-15,North,Corporate,Furniture,Chairs,Executive Leather Chair,24159.46,6,0.0,2378.5
ORD-2022-00251,2023-02-07,2023-02-12,North,Consumer,Office Supplies,Binders,Economy Binder Set,11590.68,6,0.1,553.64
ORD-2022-00252,2023-05-23,2023-05-26,West,Corporate,Technology,Laptops,Dell Inspiron 15,378115.56,5,0.15,-54489.56
ORD-2022-00253,2022-10-11,2022-10-13,North,Corporate,Office Supplies,Binders,Premium Binder A4,7529.28,4,0.05,1419.57
ORD-2022-00254,2023-01-05,2023-01-09,South,Corporate,Furniture,Tables,Dining Table Oak,100201.62,9,0.05,-3683.86
ORD-2022-00255,2023-01-12,2023-01-14,North,Consumer,Office Supplies,Labels,Color Dot Labels,1645.82,1,0.0,289.85
ORD-2022-00256,2022-10-23,2022-10-27,South,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,1551.58,2,0.0,330.87
ORD-2022-00257,2023-01-22,2023-01-25,South,Consumer,Furniture,Tables,Coffee Table Glass,17417.91,8,0.2,-2705.11
ORD-2022-00258,2023-11-25,2023-12-01,East,Consumer,Technology,Phones,OnePlus Nord CE 3,207996.15,6,0.1,-36696.71
ORD-2022-00259,2022-05-19,2022-05-22,North,Home Office,Furniture,Storage,Wardrobe 3-Door,7161.76,6,0.05,-161.54
ORD-2022-00260,2022-12-07,2022-12-16,South,Consumer,Technology,Printers,HP LaserJet Pro,141259.79,2,0.2,-33176.48
ORD-2022-00261,2022-11-08,2022-11-11,South,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,7006.56,4,0.1,332.7
ORD-2022-00262,2022-11-10,2022-11-18,North,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,84345.56,6,0.0,22163.82
ORD-2022-00263,2023-02-18,2023-02-20,North,Corporate,Furniture,Tables,Dining Table Oak,34241.93,7,0.0,4267.46
ORD-2022-00264,2023-10-08,2023-10-13,South,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,10647.92,1,0.2,-2377.58
ORD-2022-00265,2022-08-22,2022-08-27,South,Home Office,Furniture,Tables,Coffee Table Glass,26172.03,3,0.1,-1860.86
ORD-2022-00266,2022-07-14,2022-07-17,South,Consumer,Technology,Phones,OnePlus Nord CE 3,66854.16,2,0.25,-32822.56
ORD-2022-00267,2022-10-22,2022-10-31,West,Corporate,Office Supplies,Binders,Premium Binder A4,1373.85,1,0.1,-46.07
ORD-2022-00268,2023-01-22,2023-01-30,West,Consumer,Furniture,Chairs,Ergonomic Office Chair,109346.22,6,0.15,
ORD-2022-00269,2022-07-18,2022-07-25,South,Consumer,Technology,Phones,Samsung Galaxy A34,5576.16,3,0.1,-141.39
ORD-2022-00270,2023-06-02,2023-06-07,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,194.51,1,0.05,45.19
ORD-2022-00271,2022-01-03,2022-01-10,East,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,3821.06,4,0.1,-383.6
ORD-2022-00272,2023-07-15,2023-07-17,North,Corporate,Technology,Phones,Redmi Note 12,421347.56,9,0.1,-32471.66
ORD-2022-00273,2022-12-21,2022-12-27,North,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,6539.19,9,0.0,1592.04
ORD-2022-00274,2023-05-05,2023-05-11,South,Corporate,Technology,Printers,Canon Pixma G3010,188327.94,6,0.15,-20308.38
ORD-2022-00275,2023-01-30,2023-02-07,East,Corporate,Office Supplies,Paper,Carbon Paper,9352.32,7,0.05,54.87
ORD-2022-00276,2022-05-09,2022-05-16,North,Corporate,Furniture,Chairs,Executive Leather Chair,82729.2,4,0.15,-19990.07
ORD-2022-00277,2022-12-06,2022-12-11,North,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,7950.43,6,0.0,719.71
ORD-2022-00278,2022-02-25,2022-03-04,West,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,134687.29,8,0.15,-23137.67
ORD-2022-00279,2023-10-14,2023-10-18,West,Consumer,Technology,Phones,OnePlus Nord CE 3,239436.48,3,0.05,9203.9
ORD-2022-00280,2023-05-14,2023-05-21,East,Consumer,Furniture,Storage,File Cabinet 4-Drawer,2657.1,3,0.2,-468.65
ORD-2022-00281,2023-03-18,2023-03-22,West,Consumer,Office Supplies,Binders,Economy Binder Set,3548.56,3,0.05,591.92
ORD-2022-00282,2022-07-30,2022-08-07,West,Consumer,Technology,Accessories,Wireless Mouse Combo,398269.92,5,0.3,-176769.78
ORD-2022-00283,2022-07-08,2022-07-11,South,Corporate,Technology,Printers,Epson L3252,254130.83,5,0.0,25119.86
ORD-2022-00284,2022-09-17,2022-09-19,North,Home Office,Office Supplies,Paper,Photo Glossy Paper,1682.87,1,0.1,-17.38
ORD-2022-00285,2022-04-28,2022-05-03,West,Consumer,Office Supplies,Labels,Barcode Label Set,2333.17,2,0.05,323.02
ORD-2022-00286,2022-01-08,2022-01-14,South,Consumer,Furniture,Storage,Wardrobe 3-Door,89520.23,7,0.1,1193.51
ORD-2022-00287,2022-06-28,2022-07-03,North,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,8610.92,9,0.0,844.68
ORD-2022-00288,2022-03-05,2022-03-08,West,Consumer,Furniture,Tables,Coffee Table Glass,21394.68,2,0.1,3705.99
ORD-2022-00289,2022-03-25,2022-03-29,West,Consumer,Furniture,Storage,Wardrobe 3-Door,44625.5,8,0.0,13529.87
ORD-2022-00290,2022-01-13,2022-01-22,West,Corporate,Furniture,Storage,Wardrobe 3-Door,17789.61,2,0.0,
ORD-2022-00291,2022-04-06,2022-04-13,North,Home Office,Office Supplies,Labels,Barcode Label Set,10134.38,8,0.0,2068.3
ORD-2022-00292,2022-04-16,2022-04-22,South,Home Office,Office Supplies,Binders,Premium Binder A4,2702.13,2,0.0,608.7
ORD-2022-00293,2023-01-28,2023-02-06,South,Consumer,Furniture,Chairs,Ergonomic Office Chair,113111.48,9,0.15,-496.17
ORD-2022-00294,2023-12-09,2023-12-13,East,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,20537.48,1,0.15,-17.07
ORD-2022-00295,2022-03-13,2022-03-15,East,Home Office,Furniture,Tables,Coffee Table Glass,40312.99,8,0.0,12212.5
ORD-2022-00296,2023-12-13,2023-12-21,East,Consumer,Furniture,Chairs,Guest Chair,67207.91,3,0.15,-18566.32
ORD-2022-00297,2022-10-14,2022-10-21,South,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,205.1,4,0.05,
ORD-2022-00298,2022-09-30,2022-10-09,South,Consumer,Technology,Phones,Redmi Note 12,137897.94,8,0.05,10184.82
ORD-2022-00299,2022-01-02,2022-01-09,South,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,1651.68,2,0.0,223.31
ORD-2022-00300,2023-09-20,2023-09-28,West,Corporate,Office Supplies,Pens & Art,Ballpoint Pen Box,8899.3,7,0.2,-1688.86
ORD-2022-00301,2023-12-21,2023-12-23,South,Corporate,Office Supplies,Binders,Economy Binder Set,11126.01,9,0.0,3297.64
ORD-2022-00302,2023-11-14,2023-11-22,East,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,104795.58,5,0.05,18340.44
ORD-2022-00303,2022-08-15,2022-08-19,South,Home Office,Furniture,Tables,Coffee Table Glass,186908.2,8,0.1,-20836.15
ORD-2022-00304,2023-01-06,2023-01-11,East,Consumer,Furniture,Tables,Coffee Table Glass,68455.16,4,0.05,13598.63
ORD-2022-00305,2023-11-27,2023-12-01,West,Consumer,Furniture,Storage,File Cabinet 4-Drawer,188043.3,8,0.0,27228.13
ORD-2022-00306,2023-01-10,2023-01-17,South,Corporate,Technology,Accessories,USB Hub 7-Port,304800.42,8,0.15,-58658.95
ORD-2022-00307,2022-10-10,2022-10-19,East,Consumer,Office Supplies,Binders,Premium Binder A4,3438.92,2,0.0,552.6
ORD-2022-00308,2023-08-01,2023-08-08,West,Corporate,Office Supplies,Labels,Address Label Roll,1135.15,4,0.0,241.86
ORD-2022-00309,2022-10-29,2022-10-31,North,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,1608.61,1,0.0,174.66
ORD-2022-00310,2022-07-11,2022-07-15,South,Home Office,Office Supplies,Labels,Address Label Roll,13294.2,8,0.05,1613.54
ORD-2022-00311,2022-07-16,2022-07-18,West,Consumer,Technology,Printers,Epson L3252,101247.24,7,0.15,-14705.43
ORD-2022-00312,2023-11-29,2023-12-05,North,Home Office,Furniture,Tables,Dining Table Oak,11719.26,1,0.1,375.95
ORD-2022-00313,2022-07-28,2022-08-04,South,Consumer,Office Supplies,Labels,Barcode Label Set,689.95,1,0.05,49.75
ORD-2022-00314,2022-08-27,2022-09-05,West,Corporate,Technology,Accessories,Wireless Mouse Combo,22639.99,1,0.05,-133.21
ORD-2022-00315,2022-01-05,2022-01-08,South,Corporate,Furniture,Storage,Storage Box Set,17273.38,2,0.15,-3380.38
ORD-2022-00316,2023-02-23,2023-02-25,East,Corporate,Furniture,Tables,Coffee Table Glass,66651.8,8,0.2,-21668.33
ORD-2022-00317,2022-05-08,2022-05-15,North,Corporate,Furniture,Chairs,Guest Chair,43079.92,4,0.2,-13279.62
ORD-2022-00318,2022-07-20,2022-07-28,North,Consumer,Technology,Printers,Epson L3252,357873.72,7,0.15,-55103.31
ORD-2022-00319,2023-07-26,2023-07-29,West,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,141646.7,6,0.0,30472.3
ORD-2022-00320,2023-08-31,2023-09-02,South,Home Office,Office Supplies,Labels,Color Dot Labels,4996.66,3,0.0,715.28
ORD-2022-00321,2023-05-19,2023-05-26,South,Consumer,Furniture,Chairs,Guest Chair,74825.28,3,0.1,
ORD-2022-00322,2022-05-05,2022-05-13,South,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,3261.96,9,0.1,521.36
ORD-2022-00323,2023-01-10,2023-01-18,North,Consumer,Office Supplies,Labels,Barcode Label Set,1524.72,3,0.0,230.87
ORD-2022-00324,2022-05-01,2022-05-04,West,Consumer,Furniture,Storage,File Cabinet 4-Drawer,30377.79,3,0.1,2935.27
ORD-2022-00325,2022-03-17,2022-03-22,South,Corporate,Technology,Laptops,HP Pavilion 14,579328.55,8,0.1,-46231.46
ORD-2022-00326,2022-09-10,2022-09-12,North,Consumer,Technology,Phones,OnePlus Nord CE 3,145778.58,4,0.05,811.82
ORD-2022-00327,2022-05-04,2022-05-10,South,Consumer,Furniture,Storage,Wardrobe 3-Door,17814.0,4,0.15,-2441.02
ORD-2022-00328,2022-06-13,2022-06-16,South,Consumer,Office Supplies,Binders,Economy Binder Set,4761.74,4,0.0,1635.79
ORD-2022-00329,2023-01-02,2023-01-07,North,Corporate,Furniture,Chairs,Executive Leather Chair,67893.62,4,0.1,932.88
ORD-2022-00330,2023-11-08,2023-11-15,East,Home Office,Furniture,Chairs,Ergonomic Office Chair,38942.43,9,0.3,-17600.77
ORD-2022-00331,2022-12-05,2022-12-13,South,Consumer,Office Supplies,Labels,Barcode Label Set,2513.21,2,0.05,-52.45
ORD-2022-00332,2022-12-07,2022-12-12,East,Home Office,Office Supplies,Labels,Color Dot Labels,1785.33,1,0.0,511.76
ORD-2022-00333,2022-04-18,2022-04-22,North,Consumer,Technology,Accessories,Laptop Cooling Pad,79460.66,3,0.15,
ORD-2022-00334,2023-11-09,2023-11-14,East,Consumer,Furniture,Storage,Storage Box Set,67468.64,8,0.1,4976.81
ORD-2022-00335,2022-12-29,2023-01-02,East,Consumer,Furniture,Chairs,Ergonomic Office Chair,21157.35,2,0.0,6301.18
ORD-2022-00336,2023-08-01,2023-08-03,East,Consumer,Office Supplies,Paper,Carbon Paper,2688.92,2,0.1,3.15
ORD-2022-00337,2023-09-14,2023-09-21,West,Corporate,Furniture,Chairs,Executive Leather Chair,24062.37,6,0.05,3029.33
ORD-2022-00338,2022-06-13,2022-06-18,West,Corporate,Furniture,Storage,File Cabinet 4-Drawer,83574.74,5,0.1,6538.93
ORD-2022-00339,2022-05-22,2022-05-28,South,Consumer,Furniture,Storage,File Cabinet 4-Drawer,106077.7,9,0.05,16707.76
ORD-2022-00340,2022-02-12,2022-02-14,North,Corporate,Furniture,Storage,Wardrobe 3-Door,16538.52,6,0.2,-2369.32
ORD-2022-00341,2023-08-30,2023-09-06,East,Corporate,Technology,Accessories,Wireless Mouse Combo,66570.0,8,0.05,15861.83
ORD-2022-00342,2023-06-12,2023-06-16,West,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,3231.0,5,0.05,258.88
ORD-2022-00343,2023-11-06,2023-11-12,East,Consumer,Office Supplies,Binders,Premium Binder A4,12264.53,7,0.05,655.74
ORD-2022-00344,2022-02-21,2022-03-01,East,Corporate,Technology,Accessories,USB Hub 7-Port,116089.48,3,0.15,-17800.76
ORD-2022-00345,2023-03-15,2023-03-22,North,Corporate,Furniture,Tables,Coffee Table Glass,25408.37,2,0.05,2625.63
ORD-2022-00346,2023-03-19,2023-03-24,East,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,1681.5,4,0.0,548.27
ORD-2022-00347,2022-09-26,2022-09-28,West,Consumer,Furniture,Storage,Storage Box Set,40801.85,4,0.1,5905.87
ORD-2022-00348,2023-06-24,2023-06-28,West,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,598.83,3,0.05,15.06
ORD-2022-00349,2023-11-16,2023-11-24,South,Home Office,Technology,Laptops,HP Pavilion 14,179045.23,5,0.15,-6631.15
ORD-2022-00350,2022-06-18,2022-06-21,South,Corporate,Office Supplies,Binders,Economy Binder Set,10457.58,6,0.05,-326.43
ORD-2022-00351,2022-09-17,2022-09-19,North,Consumer,Office Supplies,Binders,Presentation Binder,5789.5,8,0.0,1347.68
ORD-2022-00352,2023-05-23,2023-05-29,North,Consumer,Furniture,Tables,Study Desk Compact,62211.2,4,0.05,7814.64
ORD-2022-00353,2022-03-07,2022-03-12,West,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,9611.4,7,0.0,1791.73
ORD-2022-00354,2022-01-19,2022-01-25,South,Consumer,Technology,Laptops,Dell Inspiron 15,12611.95,1,0.2,152.28
ORD-2022-00355,2023-12-03,2023-12-09,South,Home Office,Office Supplies,Binders,Economy Binder Set,2437.9,2,0.0,486.35
ORD-2022-00356,2023-08-03,2023-08-07,East,Corporate,Office Supplies,Binders,Economy Binder Set,3321.14,2,0.05,149.36
ORD-2022-00357,2023-02-16,2023-02-25,North,Consumer,Office Supplies,Binders,Economy Binder Set,997.17,6,0.05,16.19
ORD-2022-00358,2022-05-03,2022-05-11,North,Consumer,Office Supplies,Binders,Presentation Binder,449.23,3,0.05,20.4
ORD-2022-00359,2023-11-22,2023-11-28,North,Consumer,Office Supplies,Labels,Address Label Roll,5286.5,3,0.0,562.81
ORD-2022-00360,2023-02-12,2023-02-14,East,Consumer,Furniture,Tables,Coffee Table Glass,62136.05,8,0.0,7039.18
ORD-2022-00361,2022-06-20,2022-06-27,East,Corporate,Technology,Laptops,HP Pavilion 14,108106.55,2,0.0,31006.29
ORD-2022-00362,2023-04-26,2023-05-01,North,Corporate,Furniture,Tables,Coffee Table Glass,111773.38,8,0.0,14057.3
ORD-2022-00363,2022-03-07,2022-03-10,South,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,2548.21,2,0.0,676.73
ORD-2022-00364,2023-12-29,2023-12-31,East,Corporate,Office Supplies,Paper,Carbon Paper,12866.86,8,0.05,1270.1
ORD-2022-00365,2022-09-10,2022-09-17,North,Corporate,Office Supplies,Paper,Carbon Paper,2838.92,3,0.05,-75.18
ORD-2022-00366,2023-11-16,2023-11-23,North,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,2390.09,8,0.0,662.86
ORD-2022-00367,2023-08-12,2023-08-16,South,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,98420.41,7,0.0,8543.26
ORD-2022-00368,2022-12-06,2022-12-10,North,Corporate,Office Supplies,Binders,Premium Binder A4,7416.5,5,0.0,1116.63
ORD-2022-00369,2023-06-21,2023-06-24,North,Consumer,Office Supplies,Binders,Premium Binder A4,1368.31,6,0.0,321.47
ORD-2022-00370,2022-08-29,2022-09-03,South,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,2349.19,4,0.05,101.76
ORD-2022-00371,2022-01-25,2022-02-03,North,Consumer,Furniture,Chairs,Guest Chair,7085.54,1,0.0,1628.87
ORD-2022-00372,2022-02-17,2022-02-21,North,Consumer,Furniture,Chairs,Ergonomic Office Chair,58739.81,4,0.05,2634.53
ORD-2022-00373,2022-06-03,2022-06-08,North,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,58668.52,5,0.1,1879.01
ORD-2022-00374,2022-04-05,2022-04-07,West,Home Office,Furniture,Chairs,Ergonomic Office Chair,2613.85,5,0.0,502.88
ORD-2022-00375,2022-03-14,2022-03-19,South,Corporate,Office Supplies,Labels,Color Dot Labels,13680.06,7,0.0,3982.41
ORD-2022-00376,2023-03-10,2023-03-15,South,Corporate,Furniture,Chairs,Ergonomic Office Chair,111891.29,7,0.05,4171.52
ORD-2022-00377,2023-12-27,2023-12-31,North,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,6401.45,4,0.0,1648.91
ORD-2022-00378,2022-11-01,2022-11-03,West,Home Office,Furniture,Tables,Coffee Table Glass,49593.39,4,0.2,-4470.2
ORD-2022-00379,2022-08-03,2022-08-10,East,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,49330.87,8,0.05,2586.85
ORD-2022-00380,2023-11-19,2023-11-25,East,Corporate,Furniture,Tables,Study Desk Compact,30365.21,4,0.15,-61.5
ORD-2022-00381,2022-02-04,2022-02-08,East,Consumer,Furniture,Tables,Study Desk Compact,12149.16,1,0.05,2304.35
ORD-2022-00382,2023-04-29,2023-05-05,South,Home Office,Office Supplies,Pens & Art,Ballpoint Pen Box,4299.92,3,0.05,713.67
ORD-2022-00383,2022-01-24,2022-01-29,North,Consumer,Office Supplies,Paper,Photo Glossy Paper,4392.61,6,0.05,484.23
ORD-2022-00384,2023-05-03,2023-05-12,East,Consumer,Technology,Printers,HP LaserJet Pro,5248.03,1,0.05,81.45
ORD-2022-00385,2023-12-05,2023-12-11,South,Consumer,Furniture,Tables,Coffee Table Glass,4594.84,2,,-338.95
ORD-2022-00386,2022-11-02,2022-11-05,East,Home Office,Furniture,Storage,Storage Box Set,132487.61,7,0.05,31956.49
ORD-2022-00387,2023-06-12,2023-06-16,North,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,27741.87,9,0.1,1083.99
ORD-2022-00388,2023-09-01,2023-09-04,East,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,52214.5,4,0.05,9960.37
ORD-2022-00389,2023-08-05,2023-08-12,North,Home Office,Furniture,Chairs,Ergonomic Office Chair,161270.75,8,0.05,12545.73
